country_id	year	sitc_eci	hs_eci	growth_proj	sitc_eci_rank	hs_eci_rank
634	1996		-0.772064745426178			111
642	1996		0.6210809350013733			37
643	1996		0.8707877397537231			27
646	1996		0.2496318519115448			54
682	1996		0.16445186734199524			61
686	1996		-0.5678473114967346			98
688	1996		0			69
702	1996		0.7954602837562561			29
703	1996		1.1852166652679443			18
704	1996		-0.8915624022483826			120
705	1996		1.4105198383331299			14
710	1996		0			69
716	1996		-0.6365159749984741			101
724	1996		1.0654700994491577			22
729	1996		-1.182006597518921			128
748	1996		0			69
752	1996		2.1165506839752197			4
756	1996		2.1458816528320312			3
762	1996		-0.05365966632962227			72
764	1996		0.1378927379846573			65
768	1996		-0.948855459690094			122
780	1996		0.23097845911979675			56
784	1996		-0.1879751980304718			79
788	1996		-0.20379307866096497			82
792	1996		0.1510922610759735			63
795	1996		-0.8108269572257996			112
800	1996		-0.8639367818832397			118
804	1996		0.9586666822433472			23
807	1996		0.4054095149040222			48
818	1996		-0.42836809158325195			91
826	1996		1.7981935739517212			7
834	1996		-1.3592936992645264			133
840	1996		1.641908884048462			9
854	1996		-0.7343613505363464			106
858	1996		0.19582928717136383			60
860	1996		-0.19148719310760498			80
862	1996		0.2556067407131195			53
887	1996		-1.334719181060791			131
894	1996		-0.3220558166503906			86
4	1997	-0.111453	0.058415599167346954		"69"	64
8	1997	-0.3740046	-0.34765875339508057		"85"	85
12	1997	-0.8663161	-0.8003672957420349		"113"	113
24	1997	-1.7905133	-2.000262975692749		"138"	143
31	1997	0.28833565	0.2502022683620453		"49"	54
32	1997	0.06897394	0.2840639352798462		"59"	49
36	1997	-0.036280535	0.44933128356933594		"65"	42
40	1997	1.8912933	1.8054113388061523		"7"	6
48	1997	-0.4525695	-0.12243721634149551		"87"	76
50	1997	-0.62971544	-0.9568742513656616		"95"	122
51	1997	0.80841947	1.1571170091629028		"27"	20
56	1997	1.4578682	1.399889349937439		"13"	14
68	1997	-0.79380643	-0.7178372144699097		"109"	110
70	1997	0.50625247	0.431155264377594		"38"	43
72	1997		0			70
76	1997	0.80296135	0.7553200125694275		"28"	32
100	1997	0.51772094	0.49846550822257996		"37"	38
104	1997	-1.2133349	-1.5112515687942505		"127"	137
112	1997	0.7144493	0.5737735033035278		"31"	34
116	1997	-1.3260776	-1.3358272314071655		"132"	133
120	1997	-1.0616409	-1.125411033630371		"118"	126
124	1997	0.9112729	1.0709443092346191		"23"	23
144	1997	-0.63117325	-0.8471038937568665		"96"	116
148	1997	-0.66469246	-0.3628018796443939		"102"	89
152	1997	-0.07879256	0.015327639877796173		"67"	66
156	1997	0.3997466	0.48348140716552734		"43"	40
158	1997	1.5698595	1.3738200664520264		"12"	16
170	1997	0.024741286	0.24990125000476837		"64"	55
178	1997	-1.4899403	-1.9358866214752197		"134"	142
180	1997	-1.0836953	-1.4597654342651367		"119"	136
188	1997	-0.15571913	-0.14957047998905182		"72"	77
191	1997	0.6108807	0.6022170782089233		"34"	33
192	1997	-0.79236853	-0.4727279841899872		"108"	96
196	1997	0.45967585	0.28400933742523193		"41"	50
203	1997	1.4394933	1.4261105060577393		"15"	13
204	1997	-1.3516405	-0.9447868466377258		"133"	121
208	1997	1.4128062	1.3196766376495361		"16"	17
214	1997	-0.5110056	-0.5709840059280396		"88"	100
218	1997	-1.1259568	-1.0543403625488281		"121"	124
222	1997	-0.060723677	-0.0448373481631279		"66"	73
226	1997	-1.6717926	-1.385719656944275		"136"	134
231	1997	-1.1397717	-1.2674798965454102		"124"	131
233	1997	0.44758913	0.4013700783252716		"42"	46
246	1997	1.9699026	1.8799660205841064		"6"	5
250	1997	1.6658504	1.6379969120025635		"9"	9
266	1997	-1.2562531	-0.723845362663269		"131"	111
268	1997	0.34241927	0.32025498151779175		"46"	48
276	1997	2.345374	2.2171077728271484		"2"	2
288	1997	-1.0377399	-1.0245507955551147		"117"	123
300	1997	0.22682206	0.1861388087272644		"54"	58
320	1997	-0.17741613	-0.10946043580770493		"73"	74
324	1997	-1.2290341	-1.57172691822052		"128"	138
332	1997	-0.68189514	-0.9216046333312988		"104"	120
340	1997	-0.74536294	-0.6684404015541077		"107"	108
344	1997	0.5024735	0.7687865495681763		"39"	31
348	1997	0.90949744	0.8075002431869507		"24"	30
356	1997	0.16041707	0.23554912209510803		"55"	56
360	1997	-0.18901274	-0.3579525351524353		"75"	87
364	1997	-0.89309496	-0.3705027103424072		"115"	90
368	1997	-2.3640597	-2.2601537704467773		"141"	145
372	1997	1.59049	1.430150032043457		"11"	12
376	1997	1.396745	1.39557683467865		"17"	15
380	1997	1.5953581	1.472965955734253		"10"	10
384	1997	-0.641529	-0.6645551323890686		"99"	107
388	1997	-0.63580275	-0.5849634408950806		"98"	101
392	1997	2.7668996	2.632152557373047		"1"	1
398	1997	0.28166956	0.3716696500778198		"52"	47
400	1997	0.6368036	0.46509724855422974		"33"	41
404	1997	-0.3628323	-0.33541595935821533		"84"	83
410	1997	1.2788343	1.1454782485961914		"19"	21
414	1997	-1.0195942	-0.6874074935913086		"116"	109
417	1997	0.05430193	0.03839446231722832		"62"	65
418	1997	-0.80962867	-0.9110596179962158		"110"	119
422	1997	0.28564018	0.27315232157707214		"50"	52
428	1997	0.32924992	0.4902951419353485		"47"	39
430	1997	-0.7442093	-0.5953188538551331		"106"	104
434	1997	-0.67054605	-0.5857526659965515		"103"	102
440	1997	0.35661662	0.41684049367904663		"45"	44
450	1997	-1.0869774	-1.1481493711471558		"120"	127
454	1997	-1.1631262	-1.0917996168136597		"125"	125
458	1997	0.5595714	0.5587452054023743		"35"	35
466	1997	-1.1380719	-1.2478141784667969		"123"	130
478	1997	-1.7316031	-1.744147539138794		"137"	141
480	1997	-0.41624087	-0.48172637820243835		"86"	97
484	1997	0.7879847	0.8466922044754028		"29"	28
496	1997	-0.5715863	-0.34983721375465393		"90"	86
498	1997	0.1197235	0.06386233121156693		"57"	63
504	1997	-0.63318044	-0.6064480543136597		"97"	105
508	1997	-0.6040179	-1.1660401821136475		"93"	128
512	1997	-0.23016067	-0.2678285241127014		"76"	81
516	1997		0			70
524	1997	-0.27961278	-0.540565550327301		"77"	98
528	1997	1.3171334	1.1814604997634888		"18"	18
554	1997	0.36789533	0.5151807069778442		"44"	37
558	1997	-0.69673985	-0.7414737939834595		"105"	112
562	1997	-0.31689084	-0.4080546200275421		"80"	92
566	1997	-1.809653	-1.627779483795166		"139"	139
578	1997	0.8498888	1.0356667041778564		"25"	25
586	1997	-0.834814	-0.8523727059364319		"111"	117
591	1997	0.05722242	0.0714380145072937		"61"	62
598	1997	-1.9567107	-2.178931474685669		"140"	144
600	1997	-0.6064922	-0.3619941473007202		"94"	88
604	1997	-0.6036207	-0.464374840259552		"92"	94
608	1997	0.06054069	-0.21100321412086487		"60"	79
616	1997	0.8430653	0.8186971545219421		"26"	29
620	1997	0.49900123	0.411842942237854		"40"	45
634	1997	-1.1304094	-1.1735665798187256		"122"	129
642	1997	0.6599506	0.5265988707542419		"32"	36
643	1997	0.55577534	0.8670995235443115		"36"	26
646	1997	-0.3416663	-0.45340314507484436		"82"	93
682	1997	-0.30767143	0.01300770416855812		"78"	67
686	1997	-0.65579087	-0.5495961308479309		"100"	99
688	1997		0			70
702	1997	1.2345017	1.135276198387146		"21"	22
703	1997	1.2547739	1.1578731536865234		"20"	19
704	1997	-0.6638623	-0.8673027753829956		"101"	118
705	1997	1.442251	1.4432491064071655		"14"	11
710	1997	0.2852286	0		"51"	70
716	1997	-0.5344498	-0.5894982814788818		"89"	103
724	1997	1.0624241	1.0616364479064941		"22"	24
729	1997	-1.2448407	-1.398491621017456		"130"	135
748	1997		0			70
752	1997	2.065758	2.054257869720459		"4"	4
756	1997	2.3154202	2.2019035816192627		"3"	3
762	1997	-0.10513357	-0.3462889790534973		"68"	84
764	1997	0.23762107	0.22522707283496857		"53"	57
768	1997	-0.87650466	-0.8329017162322998		"114"	114
780	1997	0.05127441	0.27515605092048645		"63"	51
784	1997	-0.31138307	-0.15551729500293732		"79"	78
788	1997	-0.18216474	-0.11370566487312317		"74"	75
792	1997	0.15312777	0.14259718358516693		"56"	60
795	1997	-0.5859563	-0.465973436832428		"91"	95
800	1997	-1.1755288	-0.8379443287849426		"126"	115
804	1997	0.72678775	0.8502399921417236		"30"	27
807	1997	0.29055196	0.2726288437843323		"48"	53
818	1997	-0.3442673	-0.23266802728176117		"83"	80
826	1997	1.9724145	1.7642288208007812		"5"	7
834	1997	-1.2420757	-1.310648798942566		"129"	132
840	1997	1.8631545	1.7376208305358887		"8"	8
854	1997	-0.31785774	-0.38130760192871094		"81"	91
858	1997	0.08096688	0.1471397429704666		"58"	59
860	1997	-0.14409256	-0.2824554145336151		"70"	82
862	1997	-0.15239668	0.11370429396629333		"71"	61
887	1997	-1.6640799	-1.6413499116897583		"135"	140
894	1997	-0.8652361	-0.6631340980529785		"112"	106
4	1998	-0.46753278	-0.2735695242881775		"88"	81
8	1998	-0.318928	-0.40810734033584595		"78"	91
12	1998	-0.9019292	-0.8719949722290039		"118"	115
24	1998	-1.8417773	-1.8345521688461304		"138"	140
31	1998	0.5196058	0.28641268610954285		"38"	51
32	1998	0.04523449	0.2643330693244934		"60"	54
36	1998	0.01628995	0.3786684572696686		"66"	45
40	1998	1.8660792	1.8428112268447876		"8"	7
48	1998	-0.33137283	-0.00923631340265274		"79"	73
50	1998	-0.7532094	-1.0212947130203247		"107"	120
51	1998	0.79339886	0.8459534049034119		"28"	30
56	1998	1.4166117	1.4297103881835938		"16"	11
68	1998	-0.53843075	-0.533237099647522		"96"	96
70	1998	0.40498906	0.2440863400697708		"42"	56
72	1998		0			70
76	1998	0.80926394	0.7271753549575806		"27"	32
100	1998	0.5134176	0.4541102349758148		"39"	39
104	1998	-1.3791143	-1.5519710779190063		"128"	138
112	1998	0.993272	0.9303913712501526		"23"	26
116	1998	-1.4533256	-1.4791004657745361		"129"	135
120	1998	-1.8076372	-1.8556963205337524		"136"	141
124	1998	0.9005453	1.0648646354675293		"24"	21
144	1998	-0.559733	-0.8563873767852783		"100"	114
148	1998	-0.43140665	-1.9929311275482178		"85"	143
152	1998	-0.14808948	0.01322493702173233		"71"	67
156	1998	0.36732072	0.486520379781723		"45"	38
158	1998	1.4773363	1.2865403890609741		"14"	16
170	1998	0.057244767	0.26713696122169495		"59"	53
178	1998	-1.5764974	-1.5522665977478027		"132"	139
180	1998	-1.593723	-1.8574488162994385		"133"	142
188	1998	-0.21062155	-0.19752876460552216		"74"	78
191	1998	0.61498654	0.5976821184158325		"33"	35
192	1998	-0.54070646	-0.3695383071899414		"97"	88
196	1998	0.37860423	0.4013703167438507		"43"	42
203	1998	1.4923455	1.388331413269043		"12"	14
204	1998	-0.8874376	-0.8746603727340698		"116"	116
208	1998	1.3299673	1.2262070178985596		"17"	17
214	1998	-0.63367563	-0.6962859630584717		"102"	107
218	1998	-0.8952197	-1.022821068763733		"117"	121
222	1998	-0.12028004	-0.10817020386457443		"69"	74
226	1998	-2.1724453	-2.2417428493499756		"140"	145
231	1998	-1.2183665	-1.408150315284729		"126"	132
233	1998	0.5128025	0.507223904132843		"40"	37
246	1998	1.9309635	1.9604148864746094		"6"	5
250	1998	1.6408193	1.6504114866256714		"9"	9
266	1998	-1.560465	-1.0370893478393555		"131"	123
268	1998	0.46796238	0.6575256586074829		"41"	34
276	1998	2.3801718	2.2850735187530518		"2"	2
288	1998	-1.0960569	-1.2119632959365845		"125"	128
300	1998	0.16778223	0.2041860818862915		"54"	59
320	1998	-0.3026336	-0.18562881648540497		"76"	76
324	1998	-1.7236363	-1.547370195388794		"135"	137
332	1998	-0.93593496	-1.0453943014144897		"120"	124
340	1998	-0.7237776	-0.7494200468063354		"106"	111
344	1998	0.5498584	0.6767928004264832		"35"	33
348	1998	0.77492076	0.8721371293067932		"29"	29
356	1998	0.24361897	0.29103031754493713		"52"	49
360	1998	-0.23194312	-0.2827257812023163		"75"	82
364	1998	-0.7597686	-0.45561301708221436		"109"	93
368	1998	-3.2119813	-1.4427571296691895		"141"	133
372	1998	1.5667609	1.4636625051498413		"10"	10
376	1998	1.2805135	1.3632782697677612		"19"	15
380	1998	1.5559245	1.3908016681671143		"11"	13
384	1998	-0.76417524	-0.6951303482055664		"110"	106
388	1998	-0.63509053	-0.6896960139274597		"103"	105
392	1998	2.7117665	2.5742456912994385		"1"	1
398	1998	0.019958626	0.2157423049211502		"65"	58
400	1998	0.31111947	0.3662598133087158		"48"	46
404	1998	-0.41179967	-0.45709723234176636		"84"	94
410	1998	1.1423656	0.9799816608428955		"21"	23
414	1998	-0.4862629	0.048897381871938705		"90"	65
417	1998	0.03227851	0.06399732828140259		"63"	64
418	1998	-0.9520407	-1.259427785873413		"121"	129
422	1998	0.24706857	0.2715953588485718		"50"	52
428	1998	0.24672347	0.4330084025859833		"51"	40
430	1998	-0.5558467	-0.7548716068267822		"99"	112
434	1998	-0.6356448	-0.39524319767951965		"104"	89
440	1998	0.32550305	0.3659711182117462		"47"	47
450	1998	-1.0058292	-1.1911259889602661		"123"	126
454	1998	-1.2892873	-1.3757121562957764		"127"	131
458	1998	0.5204903	0.399393230676651		"37"	43
466	1998	-0.9190074	-0.7238243222236633		"119"	108
478	1998	-1.4561001	-1.3065615892410278		"130"	130
480	1998	-0.50595397	-0.46882227063179016		"93"	95
484	1998	0.76634383	0.773602306842804		"30"	31
496	1998	-0.49969432	-0.542260468006134		"92"	98
498	1998	0.09371376	0.01857670396566391		"56"	66
504	1998	-0.71501535	-0.7470040917396545		"105"	110
508	1998	-0.62384725	-1.1337181329727173		"101"	125
512	1998	-0.18336122	-0.34985488653182983		"72"	85
516	1998		0			70
524	1998	-0.48856997	-0.6209152936935425		"91"	101
528	1998	1.2946533	1.1181561946868896		"18"	20
554	1998	0.3709252	0.5109570026397705		"44"	36
558	1998	-0.7906681	-0.7397241592407227		"112"	109
562	1998	-0.35867488	-0.5385383367538452		"81"	97
566	1998	-1.8196739	-1.4713876247406006		"137"	134
578	1998	0.8723237	1.215309977531433		"25"	18
586	1998	-0.8443855	-0.9197481274604797		"113"	118
591	1998	0.05784071	0.13354569673538208		"58"	62
598	1998	-2.036793	-2.0356998443603516		"139"	144
600	1998	-0.43344572	-0.19514432549476624		"86"	77
604	1998	-0.44275296	-0.32723313570022583		"87"	84
608	1998	-0.09184023	-0.27061426639556885		"67"	80
616	1998	0.822939	0.9042695760726929		"26"	27
620	1998	0.52949816	0.39585962891578674		"36"	44
634	1998	-1.0056903	-0.9004148840904236		"122"	117
642	1998	0.5523901	0.3625953197479248		"34"	48
643	1998	0.6910812	0.9616792798042297		"31"	25
646	1998	-0.53690165	-0.451864629983902		"95"	92
682	1998	0.044115882	0.40449222922325134		"61"	41
686	1998	-0.4837838	-0.3663187026977539		"89"	87
688	1998		0			70
702	1998	1.4896433	0.9779515862464905		"13"	24
703	1998	1.1533785	1.1447739601135254		"20"	19
704	1998	-0.77935916	-0.8357642889022827		"111"	113
705	1998	1.4211944	1.4185532331466675		"15"	12
710	1998	0.33441007	0		"46"	70
716	1998	-0.5206973	-0.665988028049469		"94"	103
724	1998	1.0469624	1.0101772546768188		"22"	22
729	1998	-0.8720097	-1.2026124000549316		"114"	127
748	1998		0			70
752	1998	2.0127113	2.0636556148529053		"4"	4
756	1998	2.254022	2.186309337615967		"3"	3
762	1998	-0.3509243	-0.6469258666038513		"80"	102
764	1998	0.2917265	0.23619015514850616		"49"	57
768	1998	-0.7592323	-0.6798058748245239		"108"	104
780	1998	0.18003906	0.19489793479442596		"53"	60
784	1998	-0.110023595	-0.3522547781467438		"68"	86
788	1998	-0.12383019	-0.12244291603565216		"70"	75
792	1998	0.07802522	0.07537540048360825		"57"	63
795	1998	-0.19445498	-0.21578170359134674		"73"	79
800	1998	-1.0699521	-1.0285346508026123		"124"	122
804	1998	0.68471783	0.8821695446968079		"32"	28
807	1998	0.033833645	0.17550940811634064		"62"	61
818	1998	-0.35931256	-0.3988659679889679		"82"	90
826	1998	1.9917828	1.8807836771011353		"5"	6
834	1998	-0.8774137	-0.9852948188781738		"115"	119
840	1998	1.916948	1.7880067825317383		"7"	8
854	1998	-0.37150878	-0.5645625591278076		"83"	100
858	1998	0.12522975	0.2886493504047394		"55"	50
860	1998	-0.3029674	-0.29824647307395935		"77"	83
862	1998	0.031334676	0.26291510462760925		"64"	55
887	1998	-1.628907	-1.5044878721237183		"134"	136
894	1998	-0.55313295	-0.5434431433677673		"98"	99
4	1999	-0.22896083	-0.2365742176771164		"72"	81
8	1999	-0.3313609	-0.3118479549884796		"80"	85
12	1999	-0.9137269	-0.7554686069488525		"118"	111
24	1999	-1.6539242	-1.5764306783676147		"133"	138
31	1999	-0.23087518	-0.17242029309272766		"73"	79
32	1999	0.09190787	0.48336291313171387		"58"	38
36	1999	-0.07384262	0.2783614695072174		"65"	52
40	1999	1.831961	1.7597854137420654		"8"	8
48	1999	-0.30372995	-0.06291993707418442		"76"	71
50	1999	-0.9046866	-1.1700935363769531		"117"	125
51	1999	0.6614564	0.5918235182762146		"31"	33
56	1999	1.4148386	1.4622526168823242		"16"	11
68	1999	-0.5650009	-0.4441758096218109		"96"	92
70	1999	0.4716185	0.3965357840061188		"40"	46
72	1999		0			66
76	1999	0.61909294	0.8043973445892334		"33"	30
100	1999	0.41939464	0.35481128096580505		"42"	47
104	1999	-1.1899081	-1.4155346155166626		"127"	134
112	1999	0.93722576	0.8190517425537109		"24"	28
116	1999	-1.1739587	-1.4395731687545776		"126"	135
120	1999	-1.6993227	-1.673464059829712		"135"	139
124	1999	0.9360286	1.0349489450454712		"25"	23
144	1999	-0.4654563	-0.8306770324707031		"88"	113
148	1999	-0.7275667	-0.5142796635627747		"106"	99
152	1999	-0.14613448	-0.015570055693387985		"68"	70
156	1999	0.4110007	0.509581983089447		"43"	36
158	1999	1.5931015	1.3394684791564941		"12"	15
170	1999	0.059971914	0.26602423191070557		"60"	55
178	1999	-1.6679647	-1.5372512340545654		"134"	137
180	1999	-1.5784549	-1.8317722082138062		"132"	141
188	1999	-0.22057746	-0.13948440551757812		"71"	77
191	1999	0.6719978	0.5703489780426025		"30"	35
192	1999	-0.39064413	0.041490111500024796		"84"	62
196	1999	0.4954167	0.41044893860816956		"39"	44
203	1999	1.4574208	1.4192256927490234		"15"	13
204	1999	-1.4227769	-0.9722511172294617		"131"	119
208	1999	1.4075003	1.2516810894012451		"18"	18
214	1999	-0.4906535	-0.5237265229225159		"92"	101
218	1999	-0.8506867	-0.8322795629501343		"111"	114
222	1999	-0.12017423	-0.09368567913770676		"66"	75
226	1999	-1.7928967	-1.4462151527404785		"138"	136
231	1999	-1.124688	-1.1990387439727783		"123"	126
233	1999	0.5173934	0.4648936986923218		"38"	40
246	1999	1.9422597	2.0766632556915283		"6"	5
250	1999	1.6258367	1.6579248905181885		"11"	9
266	1999	-0.8800963	-1.0073603391647339		"114"	120
268	1999	0.37260312	0.46370944380760193		"45"	41
276	1999	2.346857	2.2742161750793457		"2"	2
288	1999	-1.0382345	-1.0397742986679077		"122"	121
300	1999	0.101735234	0.2567829489707947		"56"	56
320	1999	-0.3246499	-0.22999988496303558		"79"	80
324	1999	-1.9583508	-1.9059380292892456		"139"	145
332	1999	-1.031695	-1.208545207977295		"121"	128
340	1999	-0.6477846	-0.5070716738700867		"101"	98
344	1999	0.5787533	0.6538711786270142		"34"	32
348	1999	0.7861459	0.9167769551277161		"27"	25
356	1999	0.25182527	0.27361735701560974		"48"	54
360	1999	-0.0186391	-0.06469891220331192		"64"	72
364	1999	-0.89719164	-0.5931876301765442		"115"	104
368	1999	-3.3949544	-1.8880152702331543		"141"	142
372	1999	1.6361475	1.5156973600387573		"10"	10
376	1999	1.3633043	1.2966902256011963		"19"	16
380	1999	1.4833444	1.4099661111831665		"13"	14
384	1999	-0.48635405	-0.6226383447647095		"90"	107
388	1999	-0.7496327	-0.8015279769897461		"107"	112
392	1999	2.7617033	2.5172998905181885		"1"	1
398	1999	-0.17601712	-0.0010455672163516283		"69"	69
400	1999	0.619857	0.4398382008075714		"32"	43
404	1999	-0.38281745	-0.3738924562931061		"83"	87
410	1999	1.1665627	0.8849024772644043		"21"	27
414	1999	-0.49523374	-0.07540610432624817		"93"	73
417	1999	-0.20941341	-0.09223579615354538		"70"	74
418	1999	-1.131521	-1.3239227533340454		"124"	131
422	1999	0.18207079	0.28387024998664856		"52"	51
428	1999	0.22319284	0.39868032932281494		"50"	45
430	1999	-0.62330115	0.026254940778017044		"100"	63
434	1999	-0.76037717	-0.2702051103115082		"108"	83
440	1999	0.2811469	0.27457863092422485		"47"	53
450	1999	-1.0285996	-1.1045843362808228		"120"	123
454	1999	-1.1564053	-1.4097098112106323		"125"	133
458	1999	0.8454753	0.45331498980522156		"26"	42
466	1999	-0.8363534	-1.1058818101882935		"110"	124
478	1999	-1.272614	-1.2556065320968628		"129"	129
480	1999	-0.4722717	-0.4520823657512665		"89"	93
484	1999	0.93784124	0.8188335299491882		"23"	29
496	1999	-0.52290606	-0.4567219316959381		"94"	95
498	1999	-0.018296968	-0.1196497455239296		"62"	76
504	1999	-0.56226313	-0.6688987612724304		"95"	109
508	1999	-0.2927874	-1.2914314270019531		"75"	130
512	1999	-0.8997079	-0.5328253507614136		"116"	102
516	1999		0			66
524	1999	-0.343543	-0.38023829460144043		"81"	88
528	1999	1.4110105	1.267838478088379		"17"	17
554	1999	0.33998972	0.5791726112365723		"46"	34
558	1999	-0.81974775	-0.6126386523246765		"109"	106
562	1999	-0.7080725	-0.7065178751945496		"104"	110
566	1999	-1.9601076	-1.9030240774154663		"140"	143
578	1999	0.78449565	1.1743381023406982		"28"	19
586	1999	-0.86983967	-0.9386875033378601		"113"	118
591	1999	0.17631468	0.21159686148166656		"53"	58
598	1999	-1.7322006	-1.9057867527008057		"136"	144
600	1999	-0.6164812	-0.45491209626197815		"98"	94
604	1999	-0.44962955	-0.3158624768257141		"86"	86
608	1999	0.09603958	-0.30698469281196594		"57"	84
616	1999	0.77561957	0.8974794149398804		"29"	26
620	1999	0.5330081	0.48360687494277954		"35"	37
634	1999	-0.6890086	-0.5210404992103577		"102"	100
642	1999	0.518056	0.2407570332288742		"37"	57
643	1999	0.52787817	1.0229754447937012		"36"	24
646	1999	-0.85103315	-0.8736507892608643		"112"	116
682	1999	0.21567827	0.46690407395362854		"51"	39
686	1999	-0.62117076	-0.46376264095306396		"99"	96
688	1999		0			66
702	1999	1.7602644	1.0362037420272827		"9"	22
703	1999	1.2347035	1.0911177396774292		"20"	20
704	1999	-0.6906328	-0.8610034584999084		"103"	115
705	1999	1.4719545	1.4320448637008667		"14"	12
710	1999	0.23417251	0		"49"	66
716	1999	-0.37224826	-0.5487219095230103		"82"	103
724	1999	1.082948	1.0672922134399414		"22"	21
729	1999	-1.2424917	-1.3319182395935059		"128"	132
748	1999		0			66
752	1999	2.0994945	2.140299081802368		"4"	4
756	1999	2.231374	2.1469173431396484		"3"	3
762	1999	-0.48781154	-0.6627615094184875		"91"	108
764	1999	0.46910512	0.3077782392501831		"41"	49
768	1999	-0.7232246	-0.5981062650680542		"105"	105
780	1999	0.015360172	0.33375629782676697		"61"	48
784	1999	-0.322674	-0.3840201199054718		"77"	89
788	1999	-0.12738015	-0.14238125085830688		"67"	78
792	1999	0.09001278	0.10889632254838943		"59"	60
795	1999	-0.57483923	-0.8864985108375549		"97"	117
800	1999	-1.4226215	-1.2077620029449463		"130"	127
804	1999	0.40893435	0.6716697812080383		"44"	31
807	1999	0.12959054	0.04417790472507477		"55"	61
818	1999	-0.24938929	-0.25338900089263916		"74"	82
826	1999	2.0026405	1.8679134845733643		"5"	6
834	1999	-0.9271349	-1.0680328607559204		"119"	122
840	1999	1.8815051	1.7995457649230957		"7"	7
854	1999	-0.40546885	-0.437387615442276		"85"	91
858	1999	0.15904368	0.28392601013183594		"54"	50
860	1999	-0.32396513	-0.39227625727653503		"78"	90
862	1999	-0.018304281	0.17645609378814697		"63"	59
887	1999	-1.7698712	-1.7709405422210693		"137"	140
894	1999	-0.45117962	-0.500100314617157		"87"	97
4	2000	-0.31588516	-0.1557404100894928		"78"	72
8	2000	-0.12514152	-0.19662350416183472		"71"	75
12	2000	-0.98582166	-1.039473533630371		"123"	126
24	2000	-1.9091973	-2.03191876411438		"141"	142
31	2000	-0.36764222	-0.1336834877729416		"81"	71
32	2000	0.13232508	0.41489851474761963		"57"	45
36	2000	0.03480882	0.25672298669815063		"63"	56
40	2000	1.8143414	1.8239802122116089		"8"	7
48	2000	-0.25704634	-0.3176387548446655		"76"	82
50	2000	-0.86592376	-0.9471924304962158		"120"	123
51	2000	0.5895337	0.8483486771583557		"36"	28
56	2000	1.375564	1.374711275100708		"17"	15
68	2000	-0.40414563	-0.46918725967407227		"85"	90
70	2000	0.16441837	0.23566965758800507		"54"	58
72	2000	-0.2125291	-0.7164849042892456		"75"	107
76	2000	0.8500108	0.7736742496490479		"27"	30
100	2000	0.46938086	0.4243320822715759		"40"	44
104	2000	-1.252479	-1.3957538604736328		"131"	133
112	2000	0.7301335	0.6704110503196716		"30"	33
116	2000	-0.90885913	-1.05256986618042		"121"	127
120	2000	-1.6575495	-1.5219109058380127		"138"	137
124	2000	1.0508286	1.0317988395690918		"24"	25
144	2000	-0.47639123	-0.8359953165054321		"91"	115
148	2000	-0.5901834	-0.6874712109565735		"99"	105
152	2000	-0.022674203	0.08095201849937439		"68"	64
156	2000	0.46062392	0.6169350743293762		"41"	36
158	2000	1.6519727	1.462139368057251		"9"	11
170	2000	0.12995207	0.2590547800064087		"59"	55
178	2000	-1.7143999	-2.117743968963623		"140"	143
180	2000	-0.8214289	-1.0099188089370728		"113"	125
188	2000	-0.12937494	-0.0204449612647295		"72"	68
191	2000	0.6400839	0.6511731147766113		"33"	34
192	2000	-0.7956947	-0.4957856833934784		"110"	92
196	2000	0.27149022	0.28265702724456787		"47"	54
203	2000	1.52075	1.3996384143829346		"13"	14
204	2000	-0.8639963	-0.919813871383667		"119"	119
208	2000	1.310887	1.1435192823410034		"19"	20
214	2000	-0.5639604	-0.5285632014274597		"97"	93
218	2000	-1.0161037	-0.9293591380119324		"124"	121
222	2000	-0.087551504	-0.195594921708107		"70"	74
226	2000	-2.3724504	-2.3689138889312744		"143"	145
231	2000	-1.1130843	-1.189915657043457		"128"	130
233	2000	0.35121435	0.4644552767276764		"43"	43
246	2000	1.9344023	2.0019404888153076		"7"	5
250	2000	1.6303284	1.6274985074996948		"11"	9
266	2000	-0.80154246	-0.9367445111274719		"111"	122
268	2000	0.33719355	0.5552921891212463		"44"	37
276	2000	2.3585124	2.3022234439849854		"2"	2
288	2000	-1.0869293	-1.1791871786117554		"127"	129
300	2000	0.26986536	0.24071313440799713		"48"	57
320	2000	-0.37071013	-0.5554316639900208		"82"	96
324	2000	-1.6303338	-1.5055174827575684		"137"	136
332	2000	-0.9369632	-1.0576934814453125		"122"	128
340	2000	-0.7558774	-0.7179482579231262		"106"	108
344	2000	0.5875505	0.629776656627655		"37"	35
348	2000	1.0517784	1.0807486772537231		"23"	23
356	2000	0.3261835	0.41251450777053833		"45"	46
360	2000	0.08277762	-0.023131677880883217		"61"	69
364	2000	-0.8128434	-0.45772314071655273		"112"	87
368	2000	-2.7922359	-1.761446475982666		"144"	141
372	2000	1.6398313	1.5980390310287476		"10"	10
376	2000	1.4056014	1.2556511163711548		"16"	16
380	2000	1.5100919	1.4333237409591675		"14"	13
384	2000	-0.78676486	-0.5983709096908569		"109"	101
388	2000	-0.7255571	-0.5892253518104553		"101"	100
392	2000	2.818791	2.68038010597229		"1"	1
398	2000	-0.17519501	0.06620299071073532		"74"	65
400	2000	0.68029046	0.3544118404388428		"31"	50
404	2000	-0.5492215	-0.4585816264152527		"95"	88
